benchmark_id,phase,domain,market_ticker,series_ticker,event_ticker,title,resolution,status,open_time,close_time,close_date,settlement_ts,volume,source_csv
entertainment_phase_ii_001,phase_ii,Entertainment,TOPSONG-24AUG10-ABS,KXTOPSONG,TOPSONG-24AUG10,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-07-24T14:00:00Z,2024-08-05T03:59:00Z,2024-08-05,2024-08-06T16:11:01.051353Z,32366,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_002,phase_ii,Entertainment,TOPSONG-24JUL06-PPP,KXTOPSONG,TOPSONG-24JUL06,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-18T14:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.664963Z,17113,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_003,phase_ii,Entertainment,TOPSONG-24JUL06-IHSH,KXTOPSONG,TOPSONG-24JUL06,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-06-18T14:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.864923Z,16988,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_004,phase_ii,Entertainment,TOPSONG-24JUL27-NLU,KXTOPSONG,TOPSONG-24JUL27,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.158287Z,11828,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_005,phase_ii,Entertainment,TOPSONG-24JUL20-NLU,KXTOPSONG,TOPSONG-24JUL20,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-07-08T12:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:16:00.358182Z,10000,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_006,phase_ii,Entertainment,TOPSONG-24JUL13-IHSH,KXTOPSONG,TOPSONG-24JUL13,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.860347Z,8388,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_007,phase_ii,Entertainment,TOPSONG-24JUL13-ABS,KXTOPSONG,TOPSONG-24JUL13,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:02:00.469934Z,8080,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_008,phase_ii,Entertainment,TOPSONG-24AUG10-IHSH,KXTOPSONG,TOPSONG-24AUG10,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-24T14:00:00Z,2024-08-05T03:59:00Z,2024-08-05,2024-08-06T16:14:01.2416Z,7314,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_009,phase_ii,Entertainment,TOPSONG-24JUL27-ABS,KXTOPSONG,TOPSONG-24JUL27,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.228725Z,5599,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_010,phase_ii,Entertainment,TOPSONG-24JUL20-ABS,KXTOPSONG,TOPSONG-24JUL20,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:15:01.642895Z,5565,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_011,phase_ii,Entertainment,TOPSONG-24JUL06-NLU,KXTOPSONG,TOPSONG-24JUL06,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T15:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.679609Z,3557,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_012,phase_ii,Entertainment,TOPSONG-24AUG03-ABS,KXTOPSONG,TOPSONG-24AUG03,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-07-15T15:00:00Z,2024-07-29T03:59:00Z,2024-07-29,2024-07-30T17:11:00.460023Z,3412,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_013,phase_ii,Entertainment,TOPSONG-24AUG24-ABS,KXTOPSONG,TOPSONG-24AUG24,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-08-06T14:00:00Z,2024-08-19T03:59:00Z,2024-08-19,2024-08-20T16:16:01.327306Z,3331,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_014,phase_ii,Entertainment,TOPSONG-24AUG31-IHSH,KXTOPSONG,TOPSONG-24AUG31,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-12T14:00:00Z,2024-08-26T03:59:00Z,2024-08-26,2024-08-27T17:10:01.506886Z,2504,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_015,phase_ii,Entertainment,TOPSONG-24JUL13-PPP,KXTOPSONG,TOPSONG-24JUL13,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.884714Z,2264,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_016,phase_ii,Entertainment,TOPSONG-24JUL06-ABS,KXTOPSONG,TOPSONG-24JUL06,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-20T16:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.694873Z,2108,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_017,phase_ii,Entertainment,TOPSONG-24AUG10-NLU,KXTOPSONG,TOPSONG-24AUG10,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-24T14:00:00Z,2024-08-05T03:59:00Z,2024-08-05,2024-08-06T16:14:01.201349Z,1928,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_018,phase_ii,Entertainment,TOPSONG-24AUG17-ABS,KXTOPSONG,TOPSONG-24AUG17,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-07-30T19:00:00Z,2024-08-12T03:59:00Z,2024-08-12,2024-08-13T16:08:00.306657Z,1728,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_019,phase_ii,Entertainment,TOPSONG-24AUG03-PPP,KXTOPSONG,TOPSONG-24AUG03,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-15T15:00:00Z,2024-07-29T03:59:00Z,2024-07-29,2024-07-30T17:11:01.210148Z,1638,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_020,phase_ii,Entertainment,TOPSONG-24AUG03-NLU,KXTOPSONG,TOPSONG-24AUG03,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-15T15:00:00Z,2024-07-29T03:59:00Z,2024-07-29,2024-07-30T17:11:01.235524Z,1411,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_021,phase_ii,Entertainment,TOPSONG-24AUG17-NLU,KXTOPSONG,TOPSONG-24AUG17,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-30T19:00:00Z,2024-08-12T03:59:00Z,2024-08-12,2024-08-13T16:08:00.807054Z,1227,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_022,phase_ii,Entertainment,TOPSONG-24AUG31-ABS,KXTOPSONG,TOPSONG-24AUG31,Will A Bar Song (Tipsy) be the #1 song on the Billboard Hot 100 charts this week?,yes,finalized,2024-08-12T14:00:00Z,2024-08-26T03:59:00Z,2024-08-26,2024-08-27T17:10:01.487586Z,1125,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_023,phase_ii,Entertainment,TOPSONG-24AUG03-IHSH,KXTOPSONG,TOPSONG-24AUG03,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-15T15:00:00Z,2024-07-29T03:59:00Z,2024-07-29,2024-07-30T17:11:01.225383Z,830,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_024,phase_ii,Entertainment,TOPSONG-24JUL27-T,KXTOPSONG,TOPSONG-24JUL27,Will Tobey be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.123283Z,800,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_025,phase_ii,Entertainment,TOPSONG-24JUL06-U,KXTOPSONG,TOPSONG-24JUL06,Will us. be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-21T21:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.804979Z,775,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_026,phase_ii,Entertainment,TOPSONG-24JUL20-PPP,KXTOPSONG,TOPSONG-24JUL20,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:15:01.572972Z,615,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_027,phase_ii,Entertainment,TOPSONG-24AUG17-E,KXTOPSONG,TOPSONG-24AUG17,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-30T19:00:00Z,2024-08-12T03:59:00Z,2024-08-12,2024-08-13T16:08:00.831973Z,598,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_028,phase_ii,Entertainment,TOPSONG-24AUG24-IHSH,KXTOPSONG,TOPSONG-24AUG24,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-06T14:00:00Z,2024-08-19T03:59:00Z,2024-08-19,2024-08-20T16:16:01.122195Z,584,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_029,phase_ii,Entertainment,TOPSONG-24JUL27-PMAD,KXTOPSONG,TOPSONG-24JUL27,Will Pour Me a Drink be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:16:00.483506Z,427,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_030,phase_ii,Entertainment,TOPSONG-24AUG24-NLU,KXTOPSONG,TOPSONG-24AUG24,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-06T14:00:00Z,2024-08-19T03:59:00Z,2024-08-19,2024-08-20T16:19:00.66747Z,408,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_031,phase_ii,Entertainment,TOPSONG-24JUL13-PMAD,KXTOPSONG,TOPSONG-24JUL13,Will Pour Me A Drink be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.409736Z,395,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_032,phase_ii,Entertainment,TOPSONG-24AUG17-MDB,KXTOPSONG,TOPSONG-24AUG17,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-30T19:00:00Z,2024-08-12T03:59:00Z,2024-08-12,2024-08-13T16:08:00.346803Z,366,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_033,phase_ii,Entertainment,TOPSONG-24AUG31-E,KXTOPSONG,TOPSONG-24AUG31,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-12T14:00:00Z,2024-08-26T03:59:00Z,2024-08-26,2024-08-27T17:10:01.426839Z,308,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_034,phase_ii,Entertainment,TOPSONG-24AUG03-ICDIWABH,KXTOPSONG,TOPSONG-24AUG03,Will I Can Do It With a Broken Heart be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-16T17:00:08Z,2024-07-29T03:59:00Z,2024-07-29,2024-07-30T17:17:00.988641Z,226,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_035,phase_ii,Entertainment,TOPSONG-24AUG17-IHSH,KXTOPSONG,TOPSONG-24AUG17,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-30T19:00:00Z,2024-08-12T03:59:00Z,2024-08-12,2024-08-13T16:08:00.337115Z,196,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_036,phase_ii,Entertainment,TOPSONG-24JUL13-E,KXTOPSONG,TOPSONG-24JUL13,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.905261Z,176,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_037,phase_ii,Entertainment,TOPSONG-24JUL27-E,KXTOPSONG,TOPSONG-24JUL27,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.198934Z,133,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_038,phase_ii,Entertainment,TOPSONG-24JUL06-H,KXTOPSONG,TOPSONG-24JUL06,Will Houdini be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-18T14:00:00Z,2024-07-01T03:59:00Z,2024-07-01,2024-07-02T17:07:00.879944Z,105,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_039,phase_ii,Entertainment,TOPSONG-24JUL27-PPP,KXTOPSONG,TOPSONG-24JUL27,Will Please Please Please be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-08T14:00:00Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.213449Z,105,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_040,phase_ii,Entertainment,TOPSONG-24JUL20-T,KXTOPSONG,TOPSONG-24JUL20,Will Tobey be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:16:00.337694Z,61,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_041,phase_ii,Entertainment,TOPSONG-24AUG31-MDB,KXTOPSONG,TOPSONG-24AUG31,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-12T14:00:00Z,2024-08-26T03:59:00Z,2024-08-26,2024-08-27T17:10:01.457477Z,54,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_042,phase_ii,Entertainment,TOPSONG-24JUL13-MDB,KXTOPSONG,TOPSONG-24JUL13,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.895085Z,50,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_043,phase_ii,Entertainment,TOPSONG-24JUL13-U,KXTOPSONG,TOPSONG-24JUL13,Will us. be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-06-25T14:00:00Z,2024-07-08T03:59:00Z,2024-07-08,2024-07-09T16:06:00.430072Z,50,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_044,phase_ii,Entertainment,TOPSONG-24JUL27-IHSH,KXTOPSONG,TOPSONG-24JUL27,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-16T00:30:12Z,2024-07-22T03:59:00Z,2024-07-22,2024-07-23T21:09:01.093519Z,41,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_045,phase_ii,Entertainment,TOPSONG-24AUG24-E,KXTOPSONG,TOPSONG-24AUG24,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-06T14:00:00Z,2024-08-19T03:59:00Z,2024-08-19,2024-08-20T16:13:00.496692Z,16,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_046,phase_ii,Entertainment,TOPSONG-24AUG24-MDB,KXTOPSONG,TOPSONG-24AUG24,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-06T14:00:00Z,2024-08-19T03:59:00Z,2024-08-19,2024-08-20T16:16:01.116731Z,16,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_047,phase_ii,Entertainment,TOPSONG-24JUL20-IHSH,KXTOPSONG,TOPSONG-24JUL20,Will I Had Some Help be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:15:01.607567Z,15,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_048,phase_ii,Entertainment,TOPSONG-24AUG31-NLU,KXTOPSONG,TOPSONG-24AUG31,Will Not Like Us be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-08-12T14:00:00Z,2024-08-26T03:59:00Z,2024-08-26,2024-08-27T17:10:01.437377Z,8,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_049,phase_ii,Entertainment,TOPSONG-24JUL20-E,KXTOPSONG,TOPSONG-24JUL20,Will Espresso be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:16:00.348326Z,5,Research/EntertainmentMarkets/markets.csv
entertainment_phase_ii_050,phase_ii,Entertainment,TOPSONG-24JUL20-MDB,KXTOPSONG,TOPSONG-24JUL20,Will Million Dollar Baby be the #1 song on the Billboard Hot 100 charts this week?,no,finalized,2024-07-03T19:00:00Z,2024-07-15T03:59:00Z,2024-07-15,2024-07-16T16:16:00.322421Z,5,Research/EntertainmentMarkets/markets.csv
politics_phase_i_001,phase_i,Politics,GOVSHUT-24MAR23,KXGOVSHUT,GOVSHUT-24MAR23,Will the government be shut down on March 23?,no,finalized,2024-03-01T15:00:00Z,2024-03-23T14:00:00Z,2024-03-23,2024-03-23T15:04:00.534153Z,127998,Research/PoliticsMarkets/markets.csv
politics_phase_i_002,phase_i,Politics,GOVSHUT-24MAR04,KXGOVSHUT,GOVSHUT-24MAR04,Will the government be shut down on March 04?,no,finalized,2024-01-15T22:00:00Z,2024-03-04T15:00:00Z,2024-03-04,2024-03-04T17:07:00.657533Z,73922,Research/PoliticsMarkets/markets.csv
politics_phase_i_003,phase_i,Politics,GOVSHUT-24MAR11,KXGOVSHUT,GOVSHUT-24MAR11,Will the government be shut down on March 11?,no,finalized,2024-01-15T22:00:00Z,2024-03-11T14:00:00Z,2024-03-11,2024-03-11T16:19:00.53308Z,21304,Research/PoliticsMarkets/markets.csv
politics_phase_i_004,phase_i,Politics,APRPOTUS-24JUN28-T39.5,KXAPRPOTUS,APRPOTUS-24JUN28,Will Joe Biden's approval rating be below 39.5 according to RealClearPolitics?,no,finalized,2024-06-22T14:00:00Z,2024-06-28T15:00:00Z,2024-06-28,2024-06-28T16:07:01.18657Z,6115,Research/PoliticsMarkets/markets.csv
politics_phase_i_005,phase_i,Politics,APRPOTUS-24JUN28-B39.6,KXAPRPOTUS,APRPOTUS-24JUN28,Will Joe Biden's approval rating be between 39.5 and 39.7 according to RealClearPolitics?,yes,finalized,2024-06-22T14:00:00Z,2024-06-28T15:00:00Z,2024-06-28,2024-06-28T16:07:01.18657Z,2054,Research/PoliticsMarkets/markets.csv
politics_phase_i_006,phase_i,Politics,GOVSHUT-24FEB03,KXGOVSHUT,GOVSHUT-24FEB03,Will the government be shut down on February 03?,no,finalized,2023-12-01T15:00:00Z,2024-02-03T15:00:00Z,2024-02-03,2024-02-05T16:56:00.521299Z,2000,Research/PoliticsMarkets/markets.csv
politics_phase_i_007,phase_i,Politics,APRPOTUS-24MAY31-B40.5,KXAPRPOTUS,APRPOTUS-24MAY31,Will Joe Biden's approval rating be between 40.4 and 40.6 according to RealClearPolitics?,yes,finalized,2024-05-25T14:00:00Z,2024-05-31T15:00:00Z,2024-05-31,2024-05-31T16:11:01.297937Z,1715,Research/PoliticsMarkets/markets.csv
politics_phase_i_008,phase_i,Politics,APRPOTUS-24JUN21-B40.3,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,1622,Research/PoliticsMarkets/markets.csv
politics_phase_i_009,phase_i,Politics,APRPOTUS-24FEB02-T41.0,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be above 41.0 according to RealClearPolitics?,no,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,1418,Research/PoliticsMarkets/markets.csv
politics_phase_i_010,phase_i,Politics,APRPOTUS-24JUN14-B40.4,KXAPRPOTUS,APRPOTUS-24JUN14,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-06-08T14:00:00Z,2024-06-14T15:00:00Z,2024-06-14,2024-06-14T16:17:00.620774Z,1352,Research/PoliticsMarkets/markets.csv
politics_phase_i_011,phase_i,Politics,APRPOTUS-24APR19-T39.7,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be below 39.7 according to RealClearPolitics?,no,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,1328,Research/PoliticsMarkets/markets.csv
politics_phase_i_012,phase_i,Politics,APRPOTUS-24JUN28-B39.9,KXAPRPOTUS,APRPOTUS-24JUN28,Will Joe Biden's approval rating be between 39.8 and 40.0 according to RealClearPolitics?,no,finalized,2024-06-22T14:00:00Z,2024-06-28T15:00:00Z,2024-06-28,2024-06-28T16:07:01.18657Z,1323,Research/PoliticsMarkets/markets.csv
politics_phase_i_013,phase_i,Politics,APRPOTUS-24JUN28-B40.2,KXAPRPOTUS,APRPOTUS-24JUN28,Will Joe Biden's approval rating be between 40.1 and 40.3 according to RealClearPolitics?,no,finalized,2024-06-22T14:00:00Z,2024-06-28T15:00:00Z,2024-06-28,2024-06-28T16:07:01.18657Z,1259,Research/PoliticsMarkets/markets.csv
politics_phase_i_014,phase_i,Politics,GOVSHUT-24FEB05,KXGOVSHUT,GOVSHUT-24FEB05,Will the government be shut down on February 05?,no,finalized,2023-12-01T15:00:00Z,2024-02-05T15:00:00Z,2024-02-05,2024-02-05T16:58:00.546152Z,1237,Research/PoliticsMarkets/markets.csv
politics_phase_i_015,phase_i,Politics,APRPOTUS-24FEB02-B40.6,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,1207,Research/PoliticsMarkets/markets.csv
politics_phase_i_016,phase_i,Politics,APRPOTUS-24MAY31-B40.8,KXAPRPOTUS,APRPOTUS-24MAY31,Will Joe Biden's approval rating be between 40.7 and 40.9 according to RealClearPolitics?,no,finalized,2024-05-25T14:00:00Z,2024-05-31T15:00:00Z,2024-05-31,2024-05-31T16:11:01.297937Z,1200,Research/PoliticsMarkets/markets.csv
politics_phase_i_017,phase_i,Politics,APRPOTUS-24APR05-B40.4,KXAPRPOTUS,APRPOTUS-24APR05,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-03-30T14:00:00Z,2024-04-05T15:00:00Z,2024-04-05,2024-04-05T16:41:00.969364Z,1146,Research/PoliticsMarkets/markets.csv
politics_phase_i_018,phase_i,Politics,APRPOTUS-24APR05-T41.1,KXAPRPOTUS,APRPOTUS-24APR05,Will Joe Biden's approval rating be above 41.1 according to RealClearPolitics?,yes,finalized,2024-03-30T14:00:00Z,2024-04-05T15:00:00Z,2024-04-05,2024-04-05T16:41:00.969364Z,1071,Research/PoliticsMarkets/markets.csv
politics_phase_i_019,phase_i,Politics,APRPOTUS-24APR05-B41.0,KXAPRPOTUS,APRPOTUS-24APR05,Will Joe Biden's approval rating be between 40.9 and 41.1 according to RealClearPolitics?,no,finalized,2024-03-30T14:00:00Z,2024-04-05T15:00:00Z,2024-04-05,2024-04-05T16:41:00.969364Z,1063,Research/PoliticsMarkets/markets.csv
politics_phase_i_020,phase_i,Politics,APRPOTUS-24MAY24-B40.0,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,yes,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,1053,Research/PoliticsMarkets/markets.csv
politics_phase_i_021,phase_i,Politics,APRPOTUS-24APR12-T40.2,KXAPRPOTUS,APRPOTUS-24APR12,Will Joe Biden's approval rating be below 40.2 according to RealClearPolitics?,no,finalized,2024-04-06T14:00:00Z,2024-04-12T15:00:00Z,2024-04-12,2024-04-12T16:20:01.375987Z,1050,Research/PoliticsMarkets/markets.csv
politics_phase_i_022,phase_i,Politics,APRPOTUS-24APR26-T41.0,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be above 41.0 according to RealClearPolitics?,no,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,1046,Research/PoliticsMarkets/markets.csv
politics_phase_i_023,phase_i,Politics,APRPOTUS-24JUN21-B40.6,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,yes,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,1018,Research/PoliticsMarkets/markets.csv
politics_phase_i_024,phase_i,Politics,APRPOTUS-24FEB02-B39.7,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be between 39.6 and 39.8 according to RealClearPolitics?,no,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,1004,Research/PoliticsMarkets/markets.csv
politics_phase_i_025,phase_i,Politics,APRPOTUS-24APR26-B40.0,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,yes,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,987,Research/PoliticsMarkets/markets.csv
politics_phase_i_026,phase_i,Politics,APRPOTUS-24MAY03-B40.0,KXAPRPOTUS,APRPOTUS-24MAY03,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,yes,finalized,2024-04-27T14:00:00Z,2024-05-03T15:00:00Z,2024-05-03,2024-05-03T17:02:01.394848Z,974,Research/PoliticsMarkets/markets.csv
politics_phase_i_027,phase_i,Politics,APRPOTUS-24APR19-B40.4,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,940,Research/PoliticsMarkets/markets.csv
