model,market_id,domain,source,brier_score,forecast_prob,outcome,R_local_tight,R_local_medium,R_local_broad,share_correct,share_approx,share_wrong,difficulty
gemini-3.1-pro-preview,0x85e779d57a90bd32b7b2beeab48e4a3ca47818f8422f578090731c1e19ec1511,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xce7c253c3cccb4f404d297e997439a8ec4c45a23dea2c8e99b0675b4c7436ad5,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x7970aad0f57cc6e4b4227affdb969e8a6db419db839dcf522c451d38175534a3,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x5d472b70e7591081c886efea8fff32887305b7484f9fa1f011f8ad3a83e22adb,ScienceTechnologyMarkets,recall,0.9801,0.99,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x7fae760d66cbd79994750c820dc3e42fcf5523b916cdf4585afac444aca1c6c2,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xef5985407b96f2890c454fdd64038ed66eeccc9ffb2bb6811fb5fa4be306f776,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x2e73a6da8b197523acb6adb389f9ee14eead6cc6edcf7995c6113b3131afbbff,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xb98afa5d92ce8cc1ac527301851c67d6c64370c784bb7005971f7c648db02218,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xea27d1fc974b4aa0756d37bb2c72e9e424b74a271e291b195510dc68399e5071,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x1988c462177d2cf9f8ce4fa524fc49ce2d66fc097ac3b8c34797cca6ed5d90df,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x43abdf5ebd092b73ba2b8642f89f4fbe94931b88b869901e23bd01570911abf4,ScienceTechnologyMarkets,recall,0.81,0.9,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xdf5a64bf4a9ce87ea52963e6217b3374c7cb4745ad6811fd15085fbb0b962e84,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xbc516f4591abcaf904b5a9927580a5c937251ba880d7e1dde14011a708d38f79,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xb7c1c4d39ff70ccf613cd7fa5d1cb25f438aaeed6c5cf09e220011bb75215cbd,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xab82c8f9a8d22186fcbb234899fa9394e7e015770466da69556affad13d63354,ScienceTechnologyMarkets,recall,0.81,0.1,1.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xb9956afc856de340e85dbea6094e37457cf32e9067eb8a52eecfe7dc7fddd65f,ScienceTechnologyMarkets,recall,0.12249999999999998,0.35,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x43dffc28def7f8d269031cd35ddc337a65b4ee9cacf67e8785a7d6175af1b2e2,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x507becc99014e962f45b7cf9e36bb41bc0d8f304bbfbcee4dcd2d6d162627c8e,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xf9a9aef82bb201abf51a6d892129a41293039af1393f17ed2db25f2d84a0d5f2,ScienceTechnologyMarkets,recall,0.9801,0.99,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x5e7ea449ccd9f06f59c96b2f16237ab00845aeba859c83917d254873be263aa0,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xf679eec9831427e5eec570e9d8bb2c68a58275b8f664dadeaa5917f067118677,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x1fb90d2ad4425bf4cfba7217868bdcfd3e09e8eea76d0b793db35a8d5e5155b8,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x065bdbd70447339ef1609bf8cb4edae9284d19e3f67fbe71305c5cfb0a802b46,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x7e240fd72255d515dd2be2a8a6bfb3d1db198c51c0d84fb764b4b83a9b83171c,ScienceTechnologyMarkets,recall,0.9801,0.99,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x7e8f2c0c3a7db6b5fbc90f9e9d56fdf2c0b1db00c38a2180254f5b6821f7ff89,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xeebba308ada33974f9ddd81dd847a5f6db6565cd93a27fc0dce20dbd08101e6f,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x6906526e846584a8bd50994e790016eae5a149f0d848738c43a77fcf3e706381,ScienceTechnologyMarkets,recall,0.81,0.9,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x44d967c9127316a0c7212d1fc2311bd6a159e5b4db4255b5a24dd41b9ddcf351,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xf153eefd52dad93c1675f76c17b3c6b59e67cd5ae2a452a6b9a2d028f5833fc9,ScienceTechnologyMarkets,recall,0.7224999999999999,0.85,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xd5b54c596c447e171bafd462d14c32c5ee5c3a4bd73fbeabf3fbb2e2c83242d7,ScienceTechnologyMarkets,recall,0.9025,0.95,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x859a71f71c7ab7f51bc6f50c53be146367809a1ee4417a7568c67e24b27e44ef,ScienceTechnologyMarkets,recall,0.9603999999999999,0.98,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x34cf158202fa1b5ef7353355c78abead09788c12d0dd3e48d1809429b91f0405,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.8333333167764849,0.2500000029802328,0.6208053216942854,0.2,0.1,0.7,0.40265657966465956
gemini-3.1-pro-preview,0x41260dc816c8421e91d71a03849c962e0796ea87382c018ee3f7833b61309af5,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.6666666534211879,0.20000000238418625,0.6174496172526946,0.1,0.2,0.7,0.40265657966465956
gemini-3.1-pro-preview,0xdf2cf66c49a15e646079c5c3823d97bfdaa607c6111bd4cc508f5db980809368,ScienceTechnologyMarkets,recall,0.9025,0.95,0.0,0.6666666534211879,0.20000000238418625,0.6241610261358761,0.1,0.2,0.7,0.40265657966465956
gemini-3.1-pro-preview,0xeeace7bf800dbb526778ad92488a71c9a73a33481de8629f1cfb792b8888132e,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.49999999006589096,0.1500000017881397,0.6208053216942854,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0xbaf1c59cb5cdce52404742c1217b307b7da77f05cd9e874de14d094657ffd263,ScienceTechnologyMarkets,recall,0.9801,0.99,0.0,0.49999999006589096,0.1500000017881397,0.6241610261358761,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x3c8835bb025ef50dce6ac3566cede5ddd91a8b9fe0e9d849e2c2359ffcbc54f6,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x8adfa7b4bdd9536fd63ea96e58dd3fc2b186c05f720c4e6565f76ba8f28f1e9b,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x4ac4849343a847d75cff15174a139ef9c4bc89bdb8c8bcdd7bee61204912d549,ScienceTechnologyMarkets,recall,0.0225,0.15,0.0,0.49999999006589096,0.1500000017881397,0.6241610261358761,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x4a8178ea565b60d73b25f28d73dcf4bfb6d2e449656512d745e5997329f8ac7b,ScienceTechnologyMarkets,recall,0.9801,0.99,0.0,0.49999999006589096,0.1500000017881397,0.6241610261358761,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x8fffe49316ec5249523441ce66a8511c756fe2a3e5fcc03a3d1040bba3e9d753,ScienceTechnologyMarkets,recall,0.010000000000000002,0.1,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x1595d1dbfd43774c61a1865a9cf2c698c8750afcbfd72019ba008d37441a6dfc,ScienceTechnologyMarkets,recall,0.16000000000000003,0.4,0.0,0.49999999006589096,0.1500000017881397,0.6241610261358761,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x83d54a5c731d481c19a036e79d61abf4494aca763df637ed24db463f1ace3b1a,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x073a6060e8423c712cdd31d47713b3d773b965082caf24f728a6eafca9aaa92a,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x0584896a4ce15e29792d56add70c3cc2237f2a4d1a326904528a6b81e98d643c,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x55cfbc8fac6dae11c35ec81395ab8d52864e87e891d79fe8fc1f93e4658d8998,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0xd53aaeea5228cc88ae0673c4a39a77734078e88f378d64f0fc3945b420b90aa7,ScienceTechnologyMarkets,recall,0.36,0.4,1.0,0.49999999006589096,0.1500000017881397,0.6241610261358761,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x1bd1cfc97238f43b2b054c8b36c213b2288b4b26bfb36872ecffa31e4269ba12,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x50811f195c90c04b54d02fbfeb54ed5ec4b28d2b1c619786967683aab35cb17e,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x865347ad51cdd47105a25797f29ca9e156dcacb836bdd612138c0182f24a9700,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0xfc4738ae02d0018431ba21843f01fe98543304978c8fc021facb74db8b9a71bc,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.49999999006589096,0.1500000017881397,0.6208053216942854,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x55ee178b6b79b0fe9382d859097965dfb88281c67b1daef6ff9645d3123af62c,ScienceTechnologyMarkets,recall,0.00010000000000000018,0.99,1.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x21513d4a3fea25ece5e5fd607913ff4528eb5a0d86f5b26e446fa4f03a4450bb,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.49999999006589096,0.1500000017881397,0.6174496172526946,0.1,0.1,0.8,0.40265657966465956
gemini-3.1-pro-preview,0x0040859607e99566b86ffbd0c1c40aadb5c6578a956ccef08638b338bfbbf4c9,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x0010e9aa3b2a466703a2744a50a5101d11f1eaf1b6a4ebd80a68418ef57f5cf6,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xe1561bd058cee699479fc7f5f1fffd987d3a2017569e5776551edb4e6114ab93,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x75a5bb96526398d5942ea03ba7220dd9b4507ed59dcafecba12dbae6ab67bce9,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xc911528731915f36ec96491dfcaf753319ab0b4719e5cfae15b8b7eb7a33236f,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xd2d4628c6119f20763ac855b54db1fbb408b518d81bbed249bf5b09fb72f4537,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6208053216942854,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x23db5a655f6cde10814b65288cf432296dffff8d2641123f49ebde03659d8f28,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x7cff35ca88a85980e39c6b20ed13fbb0b8015df828fed4aea3263578fe80193f,ScienceTechnologyMarkets,recall,0.00010000000000000018,0.99,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x3acbc30225e32c08f43fb22e56d526ce733dfad10a729b19704e1ecf061d8e9d,ScienceTechnologyMarkets,recall,0.81,0.9,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x0d46c4a1bf96c4fcc589cfec6b27c497a7ecc2ee0c8be9842f5e8e67f0851b73,ScienceTechnologyMarkets,recall,0.009999999999999995,0.9,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x5cb1ca253af4482a6357c502e7b99e0240778f1750dddec7689ce90819e56ce5,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6208053216942854,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x554cd51e958fdb564245c40a42e058929cbd5ed130483ddb3a97f7753b726dad,ScienceTechnologyMarkets,recall,0.010000000000000002,0.1,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x9203518d9e229d65d4222d1a6b4ae99ea167abadcfb3d11bb50603428dfc7554,ScienceTechnologyMarkets,recall,0.0225,0.15,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xd0f7da12e595d257996f3c0bcfa60e5b5f166eb554554c81560d96c97dc52b55,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xca916ca5109af7f07fc66594da7d112925db4500d7c912813e46634137c6dac1,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x4d2108e3ec94ceb00a63b8f83368b6dce58e4c08dae5e55ece14eb885ef06721,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xe75d13227e002333d9cede0220cfe1dff7bcd7d01e64ee976be952cf3c49ca8c,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x5ef100e9615ef802962865d409e35581a17ebeda95eabd1a399bf740ddf7745c,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x22caacc7d06c1c6450a8679ea9702b1a9b5dce096f43b9474be8ad1dc4cbf72e,ScienceTechnologyMarkets,recall,0.0001,0.01,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xde68d1f2a77415efabb5af33355a9c077fb598b26dd23ecb7dac6fe019b5c54d,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x28837374ef4cbe24f88a9920ccd47e0cbae7d36684c6e7cff8965af0159b7db2,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x38a7a98a8bba949946eac0db144567c50eb90302da0902b9b31c5c8d499898f3,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x81043619adce0abcfafbfddaae1d14fa0df80bcb8ac711b725437f48ed62b3c5,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x982538c7afc82604bbf34c8df251e8e173bd6a7eeaf905d68b08aec11532f467,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x2fc417b2e4f3be9d8007d48bcab0e9c3015c4e988f0faf3d081f08ffe0317503,ScienceTechnologyMarkets,recall,0.00010000000000000018,0.99,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x010420699657837535adfcabd913a7b1a30fb133537224c139a7c8a00b363b5e,ScienceTechnologyMarkets,recall,0.0225,0.15,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x8528f37c2e0da4f55bd95fa2876f5ab537969bdedd4c22dfba2e094c9c936984,ScienceTechnologyMarkets,recall,0.0225,0.15,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xee49a9c0a000a4fcb79e223b347707a51e1d5a7def4bbd24f0c933a65f4ba1c1,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x090951422638c103f2ebb9bac79fc4cde07b5f97e01138e904a1163b266bd550,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x1f0ec909c81c1f777d3afcc548f4125a23f47194e9035403f674380dc4d784c8,ScienceTechnologyMarkets,recall,0.00010000000000000018,0.99,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xd72c6ecdcf962667171b89a118ebb64157cc58d3516666dc359a83137bd30f44,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x63bdcfa08772c931509ea53de4ef0a3591dccc92ad47dd0e2ef25e27f4cb9543,ScienceTechnologyMarkets,recall,0.09,0.3,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x2d6b24dbff3f75f4b4b64bacbf4c610c8224fcb04a0a5123443132119aa5bcb7,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xfe8219d6c76bcaa92565b74f4bd334ef482ab3b428086051a7a670ca54842f4a,ScienceTechnologyMarkets,recall,0.48999999999999994,0.3,1.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xe63d65ad79b824f292c5ea0293c0e01391dc7a22432b1a01b30c25e70541b8be,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x3182b6482e373cafc4c279cd3cbc7ca25cc7cea730fefeb99bf37156493340c2,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xa65bf2a823b1687da50bb8bfc5cf09d3c65e73b5bc215367fba74ec685630e5f,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x8c7be587b8598edba1673690864bb049710960d19530da909c0c8ca309d0c9b1,ScienceTechnologyMarkets,recall,0.0025000000000000005,0.05,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xc7aaca62c77ab866abe4e2f39d11b6b7362a274077c5a388c3bd04bda35e0257,ScienceTechnologyMarkets,recall,0.0025000000000000044,0.95,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x52150c9513c7ae6406641f92b8b0f135ead4cab51936bed4c63d92bf6b92fbe2,ScienceTechnologyMarkets,recall,0.09,0.3,0.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xcebed92d00e70d9283100b73927b74ea46a4a0161959e104e80fb0acbec3876c,ScienceTechnologyMarkets,recall,0.5625,0.25,1.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xdb418d3cb28964761df29bc39bdbe3fe52b41cd46dda765bcff38dd18633a8de,ScienceTechnologyMarkets,recall,0.81,0.1,1.0,0.8333333167764849,0.3000000035762794,0.6241610261358761,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x29e04473370b42b5bc6e01a5c3f1a9e50da7c697de85d66d27faaacd8e593e17,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x4ddba39e67b2f7f4a78808a4975fbdd8b591f73207b8f1fd9b607821481aa994,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0xe9ec181df71ce1b5656a91b9e2eb67d22927edf1edeb904a774b07f673eaf180,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x1413f3b20d7d3bb21539466a8314449fc57f715e28d1f51da209c8934002a971,ScienceTechnologyMarkets,recall,0.0,1.0,1.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
gemini-3.1-pro-preview,0x37cdb83540c79f911ba4260d133eefb9a86c13cf57067223e2f895bb1f67afec,ScienceTechnologyMarkets,recall,0.0,0.0,0.0,0.8333333167764849,0.3000000035762794,0.6174496172526946,0.2,0.2,0.6,0.40265657966465956
